,index,country,points,price,variety
678,1026,Portugal,91,17.0,Portuguese Red
679,1027,Portugal,91,22.0,Portuguese Red
680,1028,US,91,36.0,Pinot Noir
681,1029,US,91,43.0,Syrah
682,1030,Portugal,91,28.0,Portuguese Red
683,1031,Portugal,91,75.0,Portuguese Red
684,1033,Portugal,91,30.0,Portuguese Red
685,1037,Chile,91,100.0,Red Blend
686,1038,Chile,91,30.0,Red Blend
687,1040,US,91,65.0,Pinot Noir
688,1042,Italy,91,30.0,Red Blend
689,1044,US,91,48.0,Pinot Noir
690,1048,Portugal,91,16.0,Portuguese Red
691,1049,US,91,42.0,Pinot Noir
692,1050,Italy,88,60.0,Nebbiolo
693,1051,Italy,88,56.0,Nebbiolo
694,1052,US,88,19.0,Pinot Noir
695,1053,US,88,21.0,Merlot
696,1054,US,88,20.0,Pinot Noir
697,1056,US,88,72.0,Bordeaux-style Red Blend
698,1058,US,88,70.0,Bordeaux-style Red Blend
699,1060,Portugal,88,35.0,Portuguese Red
700,1063,Italy,88,28.0,Nebbiolo
701,1066,Australia,88,25.0,Chardonnay
702,1067,US,88,19.0,Merlot
703,1069,US,88,12.0,Zinfandel
704,1070,France,88,15.0,Bordeaux-style Red Blend
705,1072,US,88,22.0,Chardonnay
706,1073,France,88,37.0,Sauvignon Blanc
707,1077,US,88,40.0,Pinot Noir
708,1079,US,88,70.0,Pinot Noir
709,1080,US,87,34.0,Merlot
710,1081,US,87,38.0,Cabernet Sauvignon
711,1082,US,87,14.0,Chardonnay
712,1083,US,87,20.0,Zinfandel
713,1084,US,87,30.0,Nebbiolo
714,1085,US,87,40.0,Cabernet Sauvignon
715,1087,France,87,20.0,Bordeaux-style Red Blend
716,1089,US,87,25.0,Cabernet Sauvignon
717,1090,France,87,35.0,Bordeaux-style Red Blend
718,1092,France,87,20.0,Bordeaux-style Red Blend
719,1093,US,87,23.0,Syrah
720,1094,US,87,24.0,Riesling
721,1095,US,87,16.0,Chardonnay
722,1096,Italy,87,24.0,White Blend
723,1097,US,87,20.0,Bordeaux-style Red Blend
724,1098,US,87,12.0,White Blend
725,1099,US,87,20.0,Riesling
726,1100,US,87,28.0,Merlot
727,1101,France,87,27.0,Bordeaux-style Red Blend
728,1102,US,87,22.0,White Blend
729,1103,US,87,50.0,Red Blend
730,1105,US,87,25.0,Cabernet Sauvignon
731,1107,US,87,18.0,Cabernet Sauvignon
732,1108,Italy,87,23.0,Sangiovese
733,1109,US,87,14.0,Merlot
734,1110,Spain,90,15.0,Tempranillo
735,1111,US,90,26.0,Sauvignon Blanc
736,1113,US,90,20.0,Cabernet Sauvignon
737,1117,France,90,56.0,Pinot Noir
738,1120,Chile,90,27.0,Syrah
739,1122,US,90,28.0,Chardonnay
740,1123,US,90,32.0,Pinot Noir
741,1124,France,90,35.0,Pinot Noir
742,1126,France,90,70.0,Pinot Noir
743,1127,US,90,25.0,Sauvignon Blanc
744,1128,US,90,40.0,Syrah
745,1129,US,90,90.0,Cabernet Sauvignon
746,1130,US,90,45.0,Chardonnay
747,1137,US,90,22.0,Pinot Noir
748,1141,Italy,90,70.0,Sangiovese
749,1142,US,90,40.0,Chardonnay
750,1143,US,90,85.0,Pinot Noir
751,1144,US,90,24.0,Chardonnay
752,1145,US,90,26.0,Chardonnay
753,1147,US,90,24.0,Malbec
754,1148,Italy,90,85.0,Sangiovese
755,1151,US,90,16.0,Sauvignon Blanc
756,1152,France,90,35.0,Pinot Noir
757,1153,Italy,90,80.0,Sangiovese
758,1154,US,90,20.0,Riesling
759,1155,US,90,15.0,Cabernet Sauvignon
760,1157,US,90,20.0,Red Blend
761,1158,US,90,75.0,Cabernet Sauvignon
762,1159,US,90,55.0,Chardonnay
763,1160,Italy,90,22.0,Sangiovese
764,1161,Italy,90,20.0,Red Blend
765,1162,Spain,90,30.0,Tempranillo
766,1163,Italy,90,30.0,Red Blend
767,1164,Italy,90,18.0,Red Blend
768,1165,Italy,90,22.0,Sangiovese
769,1166,US,90,35.0,Rosé
770,1167,US,90,48.0,Cabernet Sauvignon
771,1168,France,90,43.0,Chardonnay
772,1170,US,93,32.0,Syrah
773,1171,New Zealand,93,46.0,Chardonnay
774,1172,France,93,40.0,Malbec
775,1174,US,93,55.0,Pinot Noir
776,1175,US,93,94.0,Chardonnay
777,1176,US,93,40.0,Syrah
778,1177,US,93,37.0,Pinot Noir
779,1178,US,93,44.0,Pinot Noir
780,1180,US,93,50.0,Cabernet Sauvignon
781,1181,Austria,93,27.0,Pinot Noir
782,1182,US,93,32.0,Malbec
783,1184,New Zealand,93,33.0,Sauvignon Blanc
784,1185,New Zealand,93,40.0,Riesling
785,1186,US,93,36.0,White Blend
786,1187,US,93,35.0,Chardonnay
787,1188,US,93,60.0,Pinot Noir
788,1189,Spain,93,37.0,Tempranillo
789,1192,France,93,52.0,Rosé
790,1193,US,93,48.0,Chardonnay
791,1196,US,93,32.0,Syrah
792,1198,Austria,93,19.0,Pinot Noir
793,1199,US,93,65.0,Pinot Noir
794,1200,US,90,50.0,Pinot Noir
795,1204,Italy,90,44.0,Nebbiolo
796,1206,Portugal,90,13.0,Portuguese Red
797,1209,US,90,50.0,Pinot Noir
798,1212,France,90,74.0,Chardonnay
799,1213,US,90,100.0,Cabernet Sauvignon
800,1215,Italy,90,80.0,Nebbiolo
801,1216,Italy,90,35.0,Nebbiolo
802,1217,Italy,90,55.0,Nebbiolo
803,1218,Italy,90,50.0,Nebbiolo
804,1220,US,90,42.0,Zinfandel
805,1221,US,90,26.0,White Blend
806,1223,Italy,90,70.0,Nebbiolo
807,1224,Italy,90,60.0,Nebbiolo
808,1225,US,90,50.0,Cabernet Sauvignon
809,1226,US,90,44.0,Red Blend
810,1227,US,90,60.0,Pinot Noir
811,1228,US,90,20.0,Pinot Noir
812,1230,France,92,34.0,Riesling
813,1231,US,92,55.0,Chardonnay
814,1232,US,92,75.0,Cabernet Sauvignon
815,1233,US,92,34.0,Chardonnay
816,1235,France,92,25.0,Riesling
817,1236,France,92,30.0,Riesling
818,1237,France,92,47.0,Riesling
819,1238,France,92,49.0,Riesling
820,1239,France,92,26.0,Riesling
821,1240,Portugal,92,53.0,Portuguese Red
822,1241,France,92,65.0,Bordeaux-style Red Blend
823,1242,France,92,40.0,Bordeaux-style Red Blend
824,1243,Italy,92,34.0,Nebbiolo
825,1244,Italy,92,55.0,Nebbiolo
826,1245,US,92,60.0,Syrah
827,1246,US,92,100.0,Cabernet Sauvignon
828,1248,Portugal,92,25.0,Portuguese Red
829,1249,US,92,42.0,Bordeaux-style Red Blend
830,1250,US,92,65.0,Bordeaux-style Red Blend
831,1252,US,92,43.0,Chardonnay
832,1254,US,92,100.0,Cabernet Sauvignon
833,1255,US,92,70.0,Chardonnay
834,1256,US,92,80.0,Cabernet Sauvignon
835,1257,Portugal,92,25.0,Portuguese Red
836,1258,Italy,92,65.0,Nebbiolo
837,1259,France,92,65.0,Bordeaux-style Red Blend
838,1264,Argentina,85,35.0,Malbec
839,1266,US,85,32.0,Sangiovese
840,1268,US,85,18.0,Chardonnay
841,1271,France,85,12.0,Malbec
842,1272,US,85,18.0,Sauvignon Blanc
843,1273,US,85,52.0,Zinfandel
844,1274,Portugal,85,15.0,Portuguese Red
845,1276,US,85,27.0,Cabernet Sauvignon
846,1278,US,85,15.0,Chardonnay
847,1279,Argentina,85,13.0,Malbec
848,1281,US,85,25.0,Red Blend
849,1282,France,85,17.0,Malbec
850,1283,Portugal,85,10.0,Portuguese Red
851,1285,Portugal,85,14.0,Portuguese Red
852,1286,Italy,85,10.0,White Blend
853,1287,France,85,9.0,White Blend
854,1289,US,85,20.0,Chardonnay
855,1290,US,87,25.0,Cabernet Sauvignon
856,1291,France,87,35.0,Bordeaux-style Red Blend
857,1293,France,87,20.0,Bordeaux-style Red Blend
858,1294,US,87,23.0,Syrah
859,1295,US,87,24.0,Riesling
860,1296,US,87,16.0,Chardonnay
861,1297,US,87,32.0,Merlot
862,1298,Italy,87,55.0,Sangiovese
863,1300,Italy,87,42.0,Red Blend
864,1301,US,87,74.0,Cabernet Sauvignon
865,1303,US,87,35.0,Cabernet Sauvignon
866,1305,Argentina,87,11.0,Malbec
867,1306,Argentina,87,38.0,Malbec
868,1307,Argentina,87,18.0,Pinot Noir
869,1308,Italy,87,75.0,Red Blend
870,1310,US,87,18.0,Riesling
871,1311,Italy,87,40.0,Red Blend
872,1312,France,87,30.0,Bordeaux-style Red Blend
873,1314,France,87,40.0,Bordeaux-style Red Blend
874,1315,France,87,13.0,Bordeaux-style Red Blend
875,1316,France,87,19.0,Bordeaux-style Red Blend
876,1317,France,87,25.0,Bordeaux-style Red Blend
877,1318,US,87,21.0,Zinfandel
878,1319,US,87,18.0,Sauvignon Blanc
879,1321,Italy,89,32.0,Red Blend
880,1322,US,89,33.0,Chardonnay
881,1323,France,89,22.0,Red Blend
882,1324,Portugal,89,12.0,Portuguese Red
883,1325,France,89,26.0,Malbec
884,1326,US,89,22.0,Pinot Noir
885,1327,France,89,13.0,Red Blend
886,1329,Spain,88,25.0,Red Blend
887,1330,Spain,88,22.0,Red Blend
888,1332,US,88,20.0,Sauvignon Blanc
889,1335,US,88,28.0,Red Blend
890,1336,US,88,19.0,Pinot Noir
891,1338,Italy,88,17.0,Red Blend
892,1339,Italy,88,35.0,Red Blend
893,1341,France,88,18.0,Malbec
894,1342,US,88,34.0,Pinot Noir
895,1344,US,88,28.0,Rosé
896,1345,US,88,66.0,Bordeaux-style Red Blend
897,1347,US,88,28.0,Zinfandel
898,1348,US,88,28.0,Riesling
899,1349,Chile,88,13.0,Sauvignon Blanc
900,1353,US,91,36.0,Syrah
901,1355,Chile,91,23.0,Syrah
902,1358,France,91,78.0,Chardonnay
903,1359,US,91,43.0,Zinfandel
904,1360,France,91,65.0,Pinot Noir
905,1361,US,91,44.0,Chardonnay
906,1362,US,91,50.0,Pinot Noir
907,1363,US,91,56.0,Pinot Noir
908,1367,France,91,22.0,Bordeaux-style Red Blend
909,1369,Portugal,91,22.0,Portuguese Red
910,1370,France,91,60.0,Chardonnay
911,1371,France,91,40.0,Bordeaux-style Red Blend
912,1373,US,91,19.0,Riesling
913,1375,US,91,64.0,Chardonnay
914,1376,France,91,74.0,Pinot Noir
915,1380,US,88,63.0,Pinot Noir
916,1381,Spain,88,14.0,Tempranillo
917,1383,Argentina,88,21.0,Cabernet Sauvignon
918,1384,France,88,15.0,Sauvignon Blanc
919,1385,US,88,18.0,Cabernet Sauvignon
920,1386,Italy,88,50.0,Nebbiolo
921,1387,US,88,18.0,Pinot Noir
922,1388,Italy,88,80.0,Nebbiolo
923,1389,US,88,48.0,Pinot Noir
924,1390,France,88,22.0,Sauvignon Blanc
925,1391,US,88,16.0,Pinot Noir
926,1392,Argentina,88,28.0,Malbec
927,1393,US,88,35.0,Pinot Noir
928,1394,US,88,40.0,Pinot Noir
929,1395,US,88,48.0,Pinot Noir
930,1399,Italy,88,55.0,Nebbiolo
931,1404,US,88,21.0,Red Blend
932,1405,US,88,30.0,Pinot Noir
933,1407,Italy,88,35.0,Nebbiolo
934,1409,US,88,25.0,Pinot Noir
935,1411,US,90,40.0,Pinot Noir
936,1413,US,90,40.0,Cabernet Sauvignon
937,1414,US,90,28.0,Syrah
938,1418,US,90,65.0,Zinfandel
939,1419,US,90,49.0,Pinot Noir
940,1420,US,90,44.0,Cabernet Sauvignon
941,1421,US,90,48.0,Zinfandel
942,1422,US,90,28.0,Chardonnay
943,1423,US,90,30.0,Rosé
944,1425,Italy,90,39.0,Red Blend
945,1428,US,90,45.0,Pinot Noir
946,1430,US,90,48.0,Pinot Noir
947,1432,US,90,24.0,Zinfandel
948,1433,US,90,95.0,Red Blend
949,1434,US,90,32.0,Zinfandel
950,1437,US,90,24.0,Zinfandel
951,1441,Italy,90,60.0,Sangiovese
952,1442,US,90,12.0,Merlot
953,1443,France,90,50.0,Chardonnay
954,1444,Italy,90,85.0,Sangiovese
955,1446,France,90,20.0,Sauvignon Blanc
956,1450,France,90,32.0,White Blend
957,1451,France,90,19.0,Rosé
958,1452,US,90,44.0,Pinot Noir
959,1453,Spain,90,90.0,Red Blend
960,1454,Spain,90,33.0,Red Blend
961,1455,US,90,45.0,Chardonnay
962,1456,US,90,30.0,Pinot Noir
963,1457,US,90,65.0,Cabernet Sauvignon
964,1458,US,90,65.0,Cabernet Sauvignon
965,1460,US,90,38.0,Red Blend
966,1461,Italy,90,28.0,Red Blend
967,1462,Spain,90,32.0,Red Blend
968,1463,US,90,55.0,Cabernet Sauvignon
969,1464,US,90,85.0,Pinot Noir
970,1465,US,90,35.0,Chardonnay
971,1466,France,90,17.0,Rosé
972,1467,US,90,48.0,Red Blend
973,1468,US,90,16.0,Syrah
974,1470,US,90,28.0,Sparkling Blend
975,1471,US,90,50.0,Pinot Noir
976,1475,Italy,90,44.0,Nebbiolo
977,1477,Argentina,90,30.0,Malbec
978,1479,Italy,90,46.0,Nebbiolo
979,1480,Argentina,90,24.0,Malbec
980,1482,US,90,33.0,Zinfandel
981,1487,France,90,19.0,Bordeaux-style Red Blend
982,1490,US,90,50.0,Pinot Noir
983,1491,Italy,90,35.0,Nebbiolo
984,1492,US,90,30.0,Chardonnay
985,1495,US,90,40.0,Cabernet Sauvignon
986,1497,Portugal,90,100.0,Portuguese Red
987,1498,US,90,100.0,Cabernet Sauvignon
988,1499,US,90,28.0,Sauvignon Blanc
989,1500,US,93,32.0,Sauvignon Blanc
990,1502,US,93,40.0,Chardonnay
991,1503,New Zealand,92,63.0,Pinot Noir
992,1505,France,92,45.0,Rosé
993,1508,US,92,75.0,Pinot Noir
994,1509,US,92,95.0,Pinot Noir
995,1510,US,92,42.0,Cabernet Sauvignon
996,1515,US,92,54.0,Pinot Noir
997,1516,US,92,35.0,Pinot Noir
998,1517,US,92,40.0,Tempranillo
999,1518,US,92,68.0,Pinot Noir
1000,1519,France,92,59.0,Rosé
1001,1520,France,92,28.0,Red Blend
1002,1521,US,92,40.0,White Blend
1003,1522,US,92,80.0,Sparkling Blend
1004,1525,US,92,63.0,Chardonnay
1005,1528,US,92,50.0,Zinfandel
1006,1529,US,92,34.0,Zinfandel
1007,1530,Portugal,85,10.0,Portuguese Red
1008,1532,Portugal,85,14.0,Portuguese Red
1009,1533,Italy,85,10.0,White Blend
1010,1535,US,85,26.0,Bordeaux-style Red Blend
1011,1537,France,85,9.0,Malbec
1012,1538,Argentina,84,12.0,Malbec
1013,1539,Portugal,84,18.0,Rosé
1014,1545,Argentina,84,12.0,Bordeaux-style Red Blend
1015,1546,Spain,84,9.0,Red Blend
1016,1547,US,84,29.0,Pinot Noir
1017,1549,US,84,35.0,White Blend
1018,1551,US,84,14.0,Sauvignon Blanc
1019,1553,US,84,12.0,Pinot Noir
1020,1555,Argentina,84,17.0,Malbec
1021,1558,Portugal,84,10.0,Rosé
1022,1560,US,92,35.0,Syrah
1023,1561,US,92,32.0,Chardonnay
1024,1562,US,92,56.0,Bordeaux-style Red Blend
1025,1563,US,92,39.0,Merlot
1026,1564,Portugal,92,23.0,Portuguese Red
1027,1565,US,92,40.0,Syrah
1028,1566,US,92,20.0,Sauvignon Blanc
1029,1568,US,92,35.0,Zinfandel
1030,1569,US,92,52.0,Merlot
1031,1570,US,92,48.0,Syrah
1032,1571,France,91,14.0,Riesling
1033,1574,Chile,91,20.0,Syrah
1034,1575,US,91,40.0,Chardonnay
1035,1576,US,91,54.0,Cabernet Sauvignon
1036,1577,US,91,26.0,Tempranillo
1037,1578,Chile,91,22.0,Red Blend
1038,1579,US,91,30.0,Syrah
1039,1580,Portugal,91,58.0,Portuguese Red
1040,1581,US,91,40.0,Chardonnay
1041,1583,US,91,24.0,Chardonnay
1042,1584,US,91,29.0,Sangiovese
1043,1585,US,91,80.0,Cabernet Sauvignon
1044,1586,Portugal,91,22.0,Portuguese Red
1045,1587,US,91,15.0,Chardonnay
1046,1588,Portugal,91,22.0,Portuguese Red
1047,1589,France,91,36.0,Riesling
1048,1590,US,87,25.0,Chardonnay
1049,1591,US,87,22.0,Sauvignon Blanc
1050,1592,US,87,25.0,Zinfandel
1051,1594,Italy,87,20.0,White Blend
1052,1595,US,87,35.0,Chardonnay
1053,1596,Argentina,87,18.0,Malbec
1054,1599,Italy,87,60.0,Sangiovese
1055,1600,Italy,87,25.0,Red Blend
1056,1601,Italy,87,50.0,Sangiovese
1057,1603,Italy,87,55.0,Sangiovese
1058,1604,US,87,15.0,Chardonnay
1059,1606,US,87,35.0,Red Blend
1060,1607,US,87,23.0,White Blend
1061,1608,France,87,19.0,Bordeaux-style Red Blend
1062,1610,US,87,19.0,Sparkling Blend
1063,1611,US,87,24.0,Merlot
1064,1612,US,87,19.0,White Blend
1065,1613,US,87,48.0,Zinfandel
1066,1615,US,87,26.0,Red Blend
1067,1616,US,87,8.0,Riesling
1068,1617,US,87,60.0,Syrah
1069,1619,US,87,20.0,Chardonnay
1070,1621,France,91,45.0,Malbec
1071,1623,Italy,90,25.0,Red Blend
1072,1624,US,90,40.0,Cabernet Sauvignon
1073,1625,US,90,95.0,Merlot
1074,1626,US,90,48.0,Pinot Noir
1075,1627,US,90,48.0,Pinot Noir
1076,1628,US,90,50.0,Zinfandel
1077,1629,US,90,28.0,Chardonnay
1078,1630,US,90,44.0,Pinot Noir
1079,1631,US,90,60.0,Pinot Noir
1080,1632,Italy,90,16.0,Red Blend
1081,1634,France,90,55.0,Bordeaux-style Red Blend
1082,1635,France,90,20.0,Bordeaux-style Red Blend
1083,1636,France,90,45.0,Bordeaux-style Red Blend
1084,1639,US,90,50.0,Cabernet Sauvignon
1085,1641,Portugal,90,15.0,Portuguese Red
1086,1642,US,90,54.0,Red Blend
1087,1645,US,90,45.0,Chardonnay
1088,1650,US,88,25.0,Riesling
1089,1652,US,88,50.0,Red Blend
1090,1653,US,88,30.0,Sparkling Blend
1091,1654,US,88,60.0,Pinot Noir
1092,1655,US,88,15.0,Chardonnay
1093,1656,Italy,88,65.0,Merlot
1094,1657,Italy,88,19.0,Red Blend
1095,1658,Italy,88,28.0,Red Blend
1096,1660,Chile,88,20.0,Pinot Noir
1097,1661,US,88,27.0,Rosé
1098,1664,France,88,15.0,Bordeaux-style Red Blend
1099,1665,Chile,88,12.0,Merlot
1100,1666,US,88,35.0,Chardonnay
1101,1667,France,88,12.0,Red Blend
1102,1669,France,88,45.0,Red Blend
1103,1672,Chile,88,20.0,Pinot Noir
1104,1674,Italy,88,26.0,Red Blend
1105,1675,US,88,40.0,Red Blend
1106,1679,Spain,88,15.0,Tempranillo
1107,1680,US,88,26.0,Cabernet Sauvignon
1108,1681,Portugal,88,20.0,Portuguese Red
1109,1682,US,88,60.0,Pinot Noir
1110,1683,Portugal,88,12.0,Portuguese Red
1111,1684,US,88,25.0,Zinfandel
1112,1685,US,88,17.0,Merlot
1113,1689,France,88,25.0,Sauvignon Blanc
1114,1691,US,88,98.0,Pinot Noir
1115,1692,US,88,25.0,Sauvignon Blanc
1116,1695,Portugal,88,20.0,Rosé
1117,1697,France,88,21.0,Bordeaux-style Red Blend
1118,1698,US,88,10.0,Sauvignon Blanc
1119,1700,US,88,42.0,Pinot Noir
1120,1703,Spain,88,15.0,Tempranillo
1121,1705,Spain,88,30.0,Red Blend
1122,1709,France,88,28.0,Rosé
1123,1710,US,90,24.0,Zinfandel
1124,1713,France,90,35.0,Chardonnay
1125,1714,US,90,18.0,Sauvignon Blanc
1126,1715,US,90,40.0,Pinot Noir
1127,1716,US,90,35.0,Zinfandel
1128,1717,US,90,35.0,Chardonnay
1129,1718,Chile,90,22.0,Sauvignon Blanc
1130,1720,US,90,65.0,Sparkling Blend
1131,1721,US,90,35.0,Zinfandel
1132,1722,US,90,35.0,Pinot Noir
1133,1723,US,90,38.0,Zinfandel
1134,1726,US,90,34.0,Syrah
1135,1727,France,90,55.0,Pinot Noir
1136,1729,US,90,40.0,Pinot Noir
1137,1730,France,90,15.0,Rosé
1138,1732,France,90,68.0,Pinot Noir
1139,1733,US,90,40.0,Chardonnay
1140,1734,Spain,90,32.0,White Blend
1141,1735,France,90,60.0,Pinot Noir
1142,1736,US,90,18.0,Pinot Noir
1143,1738,France,90,20.0,Pinot Noir
1144,1741,US,90,75.0,Syrah
1145,1743,France,90,20.0,Sauvignon Blanc
1146,1744,US,90,52.0,Pinot Noir
1147,1745,US,90,55.0,Pinot Noir
1148,1746,US,90,48.0,Zinfandel
1149,1747,Italy,90,80.0,Sangiovese
1150,1748,Italy,90,50.0,Red Blend
1151,1750,US,90,35.0,Zinfandel
1152,1752,US,90,45.0,Pinot Noir
1153,1754,US,90,28.0,Syrah
1154,1755,US,90,30.0,Syrah
1155,1756,US,90,62.0,Pinot Noir
1156,1757,Italy,90,59.0,Sangiovese
1157,1758,US,90,65.0,Syrah
1158,1759,Italy,90,66.0,Sangiovese
1159,1762,France,90,26.0,Sauvignon Blanc
1160,1763,US,90,30.0,Cabernet Sauvignon
1161,1765,France,90,30.0,Sauvignon Blanc
1162,1766,France,90,26.0,Sauvignon Blanc
1163,1767,France,90,50.0,Sauvignon Blanc
1164,1769,Italy,90,55.0,Sangiovese
1165,1774,New Zealand,92,49.0,Chardonnay
1166,1775,Argentina,92,50.0,Cabernet Sauvignon
1167,1776,Spain,92,77.0,Tempranillo
1168,1777,New Zealand,92,25.0,Chardonnay
1169,1778,US,92,35.0,Syrah
1170,1781,France,92,45.0,Rosé
1171,1782,France,92,20.0,Rosé
1172,1783,France,92,26.0,Rosé
1173,1784,US,92,45.0,Pinot Noir
1174,1786,US,92,38.0,Syrah
1175,1788,US,92,45.0,Chardonnay
1176,1790,US,92,25.0,Rosé
1177,1791,US,92,32.0,Sauvignon Blanc
1178,1792,US,92,35.0,Bordeaux-style Red Blend
1179,1793,France,92,28.0,Red Blend
1180,1795,US,92,100.0,Cabernet Sauvignon
1181,1797,Austria,92,15.0,Red Blend
1182,1798,US,92,65.0,Pinot Noir
1183,1800,US,90,55.0,Chardonnay
1184,1802,US,90,95.0,Cabernet Sauvignon
1185,1803,Italy,90,60.0,Nebbiolo
1186,1804,Italy,90,90.0,Nebbiolo
1187,1805,US,90,10.0,Merlot
1188,1807,US,90,65.0,Pinot Noir
1189,1810,US,90,38.0,Cabernet Sauvignon
1190,1811,US,90,45.0,Zinfandel
1191,1815,US,90,19.0,Pinot Noir
1192,1816,Italy,90,75.0,Nebbiolo
1193,1817,US,90,60.0,Pinot Noir
1194,1820,US,90,50.0,Cabernet Sauvignon
1195,1822,Italy,90,24.0,Red Blend
1196,1823,Argentina,90,30.0,Malbec
1197,1826,Italy,90,42.0,Nebbiolo
1198,1827,US,90,36.0,Pinot Noir
1199,1828,US,90,44.0,Pinot Noir
1200,1830,France,84,12.0,Rosé
1201,1831,US,84,20.0,Malbec
1202,1834,Argentina,84,11.0,Cabernet Sauvignon
1203,1835,US,84,45.0,Cabernet Sauvignon
1204,1837,US,84,34.0,Cabernet Sauvignon
1205,1838,France,84,19.0,Chardonnay
1206,1841,Portugal,84,10.0,Portuguese Red
1207,1842,Argentina,84,11.0,Syrah
1208,1843,France,84,12.0,Rosé
1209,1844,France,84,11.0,Rosé
1210,1845,France,84,19.0,Pinot Noir
1211,1848,Portugal,84,13.0,Portuguese Red
1212,1849,US,84,27.0,Bordeaux-style Red Blend
1213,1851,Argentina,83,15.0,Sauvignon Blanc
1214,1852,US,83,25.0,Red Blend
1215,1853,US,83,34.0,Zinfandel
1216,1854,US,83,65.0,Cabernet Sauvignon
1217,1855,US,83,38.0,Zinfandel
1218,1857,US,83,23.0,White Blend
1219,1858,US,83,4.0,Chardonnay
1220,1859,Argentina,83,12.0,Cabernet Sauvignon
1221,1861,Portugal,91,25.0,Portuguese Red
1222,1862,US,91,55.0,Red Blend
1223,1863,US,91,75.0,Cabernet Sauvignon
1224,1864,US,91,50.0,Cabernet Sauvignon
1225,1865,US,91,14.0,Sauvignon Blanc
1226,1866,US,91,26.0,Sauvignon Blanc
1227,1867,France,91,53.0,Riesling
1228,1869,France,91,17.0,Riesling
1229,1870,US,91,36.0,Chardonnay
1230,1871,France,91,19.0,Bordeaux-style Red Blend
1231,1872,US,91,50.0,Zinfandel
1232,1873,US,91,23.0,Sauvignon Blanc
1233,1874,US,91,16.0,Syrah
1234,1875,Italy,91,65.0,Nebbiolo
1235,1877,France,91,35.0,Bordeaux-style Red Blend
1236,1878,France,91,50.0,Bordeaux-style Red Blend
1237,1879,France,91,16.0,Bordeaux-style Red Blend
1238,1880,France,91,15.0,Bordeaux-style Red Blend
1239,1881,France,91,16.0,Bordeaux-style Red Blend
1240,1882,US,91,30.0,Malbec
1241,1885,US,91,30.0,Zinfandel
1242,1886,US,91,80.0,Cabernet Sauvignon
1243,1887,US,91,15.0,Red Blend
1244,1888,Portugal,91,20.0,Portuguese Red
1245,1889,Chile,91,85.0,Red Blend
1246,1894,US,87,20.0,Chardonnay
1247,1897,US,87,10.0,Cabernet Sauvignon
1248,1898,Argentina,87,20.0,Cabernet Sauvignon
1249,1899,US,87,13.0,Riesling
1250,1900,US,87,50.0,Malbec
1251,1901,US,87,28.0,Tempranillo
1252,1902,Argentina,87,19.0,Bordeaux-style Red Blend
1253,1903,US,87,32.0,Pinot Noir
1254,1904,US,87,24.0,Bordeaux-style Red Blend
1255,1905,US,87,54.0,Pinot Noir
1256,1906,US,87,13.0,Riesling
1257,1907,US,87,16.0,Zinfandel
1258,1908,US,87,44.0,Pinot Noir
1259,1909,US,87,11.0,Zinfandel
1260,1910,US,87,26.0,Chardonnay
1261,1911,US,87,11.0,Riesling
1262,1912,France,87,25.0,Bordeaux-style Red Blend
1263,1913,France,87,14.0,Bordeaux-style Red Blend
1264,1914,France,87,18.0,Bordeaux-style Red Blend
1265,1916,France,87,28.0,Bordeaux-style Red Blend
1266,1917,US,87,11.0,Chardonnay
1267,1918,Italy,87,30.0,Red Blend
1268,1919,US,87,28.0,Cabernet Sauvignon
1269,1920,US,90,55.0,Pinot Noir
1270,1922,US,90,35.0,Chardonnay
1271,1928,US,90,28.0,Merlot
1272,1933,Chile,90,60.0,Syrah
1273,1936,US,90,55.0,Pinot Noir
1274,1939,France,90,44.0,Malbec
1275,1941,US,90,95.0,Cabernet Sauvignon
1276,1944,Chile,90,25.0,Syrah
1277,1946,US,90,30.0,Pinot Noir
1278,1947,US,90,55.0,Cabernet Sauvignon
1279,1948,Italy,90,42.0,Chardonnay
1280,1950,Spain,88,16.0,Sparkling Blend
1281,1951,Spain,88,20.0,Red Blend
1282,1952,Spain,88,18.0,Sparkling Blend
1283,1953,Italy,88,20.0,Red Blend
1284,1954,US,88,22.0,Chardonnay
1285,1956,US,88,46.0,Pinot Noir
1286,1957,US,88,45.0,Pinot Noir
1287,1958,Spain,88,19.0,Red Blend
1288,1959,US,88,45.0,Cabernet Sauvignon
1289,1963,Portugal,88,8.0,Portuguese Red
1290,1967,Chile,88,28.0,Syrah
1291,1968,Italy,88,35.0,Red Blend
1292,1969,Italy,88,22.0,Tempranillo
1293,1970,Italy,88,20.0,Red Blend
1294,1971,Portugal,88,10.0,Portuguese Red
1295,1972,US,88,75.0,Cabernet Sauvignon
1296,1975,US,88,40.0,Pinot Noir
